Grasp38
Date:,2025/04/16
Time:,14:17:42
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50,,,*51,,,*52,,,*53,,,*54
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
419,,,,487.534576,657.097229,82.660355,551.234802,725.748535,119.173279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.580994,804.595642,399.570587,,,,,,,,,,,,,,,,,,,,,,,,,809.977966,824.271606,267.991608,,,,421.744934,725.182312,99.234779
420,,,,487.648743,656.832947,82.528564,551.360779,725.469666,119.135239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.449158,804.611450,399.491760,,,,,,,,,,,,,,,,,,,,,,,,,809.666931,824.302307,268.110687,,,,421.916077,724.857361,99.079277
421,,,,487.526764,656.538757,82.736282,551.532166,725.109070,119.217285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.581299,804.536072,399.431793,,,,,,,,,,,,,,,,,,,,,,,,,809.573669,824.243835,268.126770,,,,422.004791,724.606506,98.961342
422,,,,487.191132,656.278992,83.325302,551.718567,724.861633,119.156326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.641968,804.524170,399.395386,,,,,,,,,,,,,,,,,,,,,,,,,809.477661,824.213257,268.107361,,,,422.109222,724.497070,99.003654
423,,,,487.320435,655.985046,83.283730,551.808899,724.721985,119.081917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.519714,804.559692,399.316376,,,,,,,,,,,,,,,,,,,,,,,,,809.412354,824.207458,268.049072,,,,422.194031,724.379272,98.894943
424,,,,487.446777,655.884888,83.166023,551.855713,724.622253,118.961807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.522705,804.578613,399.296906,,,,,,,,,,,,,,,,,,,,,,,,,809.370605,824.218384,267.944244,,,,422.285980,724.269165,98.844116
425,,,,487.379364,655.878479,83.127205,551.886902,724.579224,118.980240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.501892,804.616394,399.343597,,,,,,,,,,,,,,,,,,,,,,,,,809.461853,824.158447,267.975922,,,,422.408020,724.246216,98.716331
426,,,,487.423828,655.915405,83.063766,551.864502,724.487366,118.998421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.632935,804.554382,399.238892,,,,,,,,,,,,,,,,,,,,,,,,,809.402466,824.189453,267.883484,,,,422.497040,724.250122,98.674049
427,,,,487.446381,655.930786,83.039764,551.894531,724.494873,118.940460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.768433,804.546692,399.131714,,,,,,,,,,,,,,,,,,,,,,,,,809.436279,824.192078,267.809814,,,,422.435516,724.253235,98.645454
428,,,,487.460022,655.917725,82.970322,552.021301,724.490173,118.892555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.666016,804.574158,398.989044,,,,,,,,,,,,,,,,,,,,,,,,,809.616028,824.108154,267.751984,,,,422.437347,724.246338,98.638641
429,,,,487.461395,655.925537,82.996391,552.071838,724.489685,118.863945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.628906,804.572815,398.855225,,,,,,,,,,,,,,,,,,,,,,,,,809.703491,824.089783,267.678833,,,,422.377563,724.233215,98.558922
430,,,,487.472626,655.854919,83.007576,552.353516,724.536865,118.569656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.720032,804.487915,398.844940,,,,,,,,,,,,,,,,,,,,,,,,,809.750732,824.008911,267.496429,,,,422.375610,724.332947,98.487640
431,,,,487.449036,655.900452,83.005455,552.311523,724.479492,118.467796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.607544,804.505188,398.773254,,,,,,,,,,,,,,,,,,,,,,,,,809.807251,824.052368,267.437286,,,,422.390259,724.350769,98.467117
432,,,,487.414215,655.933533,82.932533,552.183472,724.421997,118.269897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.837158,804.521179,398.222534,,,,,,,,,,,,,,,,,,,,,,,,,809.917358,823.987976,267.342957,,,,422.437103,724.352112,98.434074
433,,,,487.418976,655.932678,82.867424,552.161194,724.329468,118.241394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.774292,804.526550,397.976624,,,,,,,,,,,,,,,,,,,,,,,,,809.952698,823.955872,267.182648,,,,422.453613,724.350403,98.414696
434,,,,487.422485,655.939575,82.900879,552.240356,724.299805,118.218109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.495667,804.841187,397.954529,,,,,,,,,,,,,,,,,,,,,,,,,809.977844,823.881409,267.007874,,,,422.468506,724.434265,98.407867
435,,,,487.470673,655.907227,82.826408,552.347778,724.328918,118.120201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.448303,804.918945,397.985016,,,,,,,,,,,,,,,,,,,,,,,,,810.063354,823.862427,266.933594,,,,422.487854,724.461365,98.389694
436,,,,487.055695,656.062073,82.937752,552.413574,724.340515,117.997795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.453430,804.819275,397.868439,,,,,,,,,,,,,,,,,,,,,,,,,810.161926,823.893005,266.933319,,,,422.523712,724.452332,98.360168
437,,,,487.366882,655.869873,82.843399,552.424011,724.340454,117.974052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.558777,804.789063,397.777313,,,,,,,,,,,,,,,,,,,,,,,,,810.180603,823.807312,266.792938,,,,422.591827,724.464294,98.262833
438,,,,487.518677,655.871765,82.724174,552.438049,724.291321,118.018135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.630859,804.794006,397.714172,,,,,,,,,,,,,,,,,,,,,,,,,810.193604,823.780701,266.739990,,,,422.649353,724.549194,98.203072
439,,,,487.540009,655.840210,82.729553,552.537354,724.184265,118.031784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.591736,804.837341,397.698944,,,,,,,,,,,,,,,,,,,,,,,,,810.255371,823.781433,266.710999,,,,422.699829,724.569275,98.217484
440,,,,487.008179,655.992493,82.924149,552.613098,724.124634,117.895844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.661682,804.800659,397.677917,,,,,,,,,,,,,,,,,,,,,,,,,810.241638,823.774536,266.721283,,,,422.724091,724.559937,98.217026
441,,,,487.283234,655.845154,82.773323,552.694580,724.023621,117.825516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.666199,804.846313,397.638611,,,,,,,,,,,,,,,,,,,,,,,,,810.319397,823.637695,266.672180,,,,422.761047,724.555176,98.273590
442,,,,487.031372,656.008179,82.915665,552.709412,723.976074,117.913147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.761047,804.812134,397.595795,,,,,,,,,,,,,,,,,,,,,,,,,810.469727,823.750427,266.328003,,,,422.823700,724.557678,98.240158
443,,,,487.335083,655.842651,82.677040,552.745483,723.915161,117.866409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.232666,805.037109,397.604919,,,,,,,,,,,,,,,,,,,,,,,,,810.354736,823.594727,266.530151,,,,422.781189,724.653625,98.170898
444,,,,487.503845,655.813477,82.548256,552.756470,723.934204,117.685349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.406555,804.796082,397.588501,,,,,,,,,,,,,,,,,,,,,,,,,810.441467,823.659973,266.331757,,,,422.858276,724.680481,98.058273
445,,,,487.483795,655.846802,82.513580,552.761047,723.861694,117.625046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.579407,804.724182,397.493683,,,,,,,,,,,,,,,,,,,,,,,,,810.362122,823.518311,266.574799,,,,422.902435,724.675232,98.002190
446,,,,487.433563,655.874207,82.498825,552.803345,723.824158,117.574478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.627808,804.731262,397.449982,,,,,,,,,,,,,,,,,,,,,,,,,810.258606,823.382507,266.695404,,,,422.815826,724.684326,97.970016
447,,,,487.380829,655.764832,82.466499,552.803223,723.820190,117.632011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.643188,804.738708,397.496307,,,,,,,,,,,,,,,,,,,,,,,,,810.208618,823.380493,266.718353,,,,422.835846,724.675964,97.958679
448,,,,487.421295,655.756409,82.454636,552.899231,723.807007,117.567688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.635071,804.651733,397.497314,,,,,,,,,,,,,,,,,,,,,,,,,810.184326,823.383301,266.640625,,,,422.847382,724.688477,97.918701
449,,,,487.389832,655.747070,82.462967,552.739685,723.853455,117.449539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.303406,804.828674,397.557159,,,,,,,,,,,,,,,,,,,,,,,,,810.098694,823.334839,266.607849,,,,422.828735,724.695618,97.913399
450,,,,487.416321,655.754211,82.415382,552.767090,723.851074,117.438614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.500244,804.681030,397.572906,,,,,,,,,,,,,,,,,,,,,,,,,810.103271,823.319824,266.728577,,,,422.818420,724.705627,97.825485
451,,,,487.378082,655.764160,82.358368,552.727722,723.858948,117.393562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.289612,804.822510,397.476501,,,,,,,,,,,,,,,,,,,,,,,,,810.058899,823.168396,266.734589,,,,422.864380,724.700745,97.775383
452,,,,487.369019,655.770020,82.327164,552.734802,723.875427,117.388802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.489380,804.573303,397.467346,,,,,,,,,,,,,,,,,,,,,,,,,809.985107,823.119629,266.778595,,,,422.795013,724.711914,97.738235
453,,,,487.384521,655.782898,82.350693,552.668823,723.841370,117.331551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.557800,804.500488,397.441223,,,,,,,,,,,,,,,,,,,,,,,,,809.894653,823.179260,266.803345,,,,422.770721,724.714844,97.751595
454,,,,487.362976,655.746521,82.289932,552.609863,723.894287,117.276276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.364563,804.481506,397.458069,,,,,,,,,,,,,,,,,,,,,,,,,809.811584,823.114136,266.828979,,,,422.717621,724.729370,97.660660
455,,,,487.371368,655.764526,82.318336,552.570862,723.896851,117.228813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.518982,804.466187,397.581848,,,,,,,,,,,,,,,,,,,,,,,,,809.890625,823.028687,266.820801,,,,422.755127,724.726440,97.616570
456,,,,487.374329,655.760803,82.289246,552.552307,723.903748,117.218788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.549683,804.504395,397.561249,,,,,,,,,,,,,,,,,,,,,,,,,809.882935,822.995239,266.852600,,,,422.729736,724.740540,97.512550
457,,,,487.337494,655.777222,82.240570,552.538147,723.918274,117.192329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.518005,804.508362,397.579712,,,,,,,,,,,,,,,,,,,,,,,,,809.775879,822.959961,266.886383,,,,422.710846,724.828491,96.996468
458,,,,487.382935,655.764282,82.235817,552.502441,723.913818,117.193634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.454895,804.497375,397.619385,,,,,,,,,,,,,,,,,,,,,,,,,809.827515,822.909424,266.870758,,,,422.817657,724.833130,96.730301
459,,,,487.355743,655.774597,82.202530,552.547058,723.902405,117.215752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.324585,804.483948,397.615479,,,,,,,,,,,,,,,,,,,,,,,,,809.768066,822.984375,266.942963,,,,422.829742,724.839661,96.618469
460,,,,487.349670,655.771729,82.152122,552.619507,723.906189,117.018921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.989685,804.589478,397.948151,,,,,,,,,,,,,,,,,,,,,,,,,809.732117,822.907410,266.986694,,,,422.788635,724.849243,96.630165
461,,,,487.339844,655.773254,82.120781,552.614380,723.881042,116.941277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.347046,804.444519,397.813751,,,,,,,,,,,,,,,,,,,,,,,,,809.636597,822.946472,267.002075,,,,423.051544,724.940002,96.143524
462,,,,487.338837,655.774353,82.119110,552.595032,723.867554,116.902740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.594788,804.394287,397.620026,,,,,,,,,,,,,,,,,,,,,,,,,809.702454,822.900024,266.999146,,,,423.233765,724.956116,95.753914
463,,,,487.352661,655.772705,82.143974,552.577820,723.864868,116.936935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.466614,804.370850,397.604889,,,,,,,,,,,,,,,,,,,,,,,,,809.676147,822.884827,267.013458,,,,423.304291,724.942871,95.663193
464,,,,487.376434,655.770325,82.074715,552.613586,723.864929,116.941368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.506348,804.396240,397.674255,,,,,,,,,,,,,,,,,,,,,,,,,809.625793,822.884033,267.067078,,,,423.228516,724.964539,95.651527
465,,,,487.412659,655.748596,81.940773,552.556763,723.894958,116.843040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.530640,804.404236,397.681641,,,,,,,,,,,,,,,,,,,,,,,,,809.550476,822.895996,267.143585,,,,423.212433,724.968750,95.689667
466,,,,487.412811,655.761475,81.852638,552.468567,723.920105,116.795341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.593140,804.447876,397.693542,,,,,,,,,,,,,,,,,,,,,,,,,809.537170,822.896423,267.169586,,,,423.204163,724.972778,95.570900

